URL,SIZE,#of Outgoing,Type
http://archive.constantcontact.com/fs055/1102707526949/archive/1103970668926.html,"39,460",33,text/html
https://msbfile03.usc.edu/digitalmeasures/clennox/pci/CV%20(Nov%202015)-1.docx,"39,560",3,application/vnd.openxmlformats-officedocument.wordprocessingml.document
https://msbfile03.usc.edu/digitalmeasures/millerju/pci/Justin%20I%20Miller%20CV%20-%202016-01-16-1.docx,"39,651",0,application/vnd.openxmlformats-officedocument.wordprocessingml.document
https://msbfile03.usc.edu/digitalmeasures/awertman/pci/Adlai%20Wertman%20CV%20January%202015-1.doc,"39,936",0,application/msword
https://msbfile03.usc.edu/digitalmeasures/wiltermu/intellcont/Draft%2013-1.docx,"39,967",0,application/vnd.openxmlformats-officedocument.wordprocessingml.document
http://archive.constantcontact.com/fs055/1102707526949/archive/1110834961983.html,"40,037",39,text/html
https://msbfile03.usc.edu/digitalmeasures/ykirk/intellcont/Mentoring%20Conference%202014%20Paper-1.docx,"40,119",2,application/vnd.openxmlformats-officedocument.wordprocessingml.document
http://archive.constantcontact.com/fs154/1102707526949/archive/1120512723560.html,"40,198",38,text/html
http://archive.constantcontact.com/fs055/1102707526949/archive/1109302800445.html,"40,439",40,text/html
http://archive.constantcontact.com/fs154/1102707526949/archive/1111537379030.html,"40,451",41,text/html
http://archive.constantcontact.com/fs154/1102707526949/archive/1118828471318.html,"40,486",51,text/html
http://www.accountingtoday.com/events/conferences/accounting-technology-new-york-76997-1.html,"40,519",92,text/html;
https://msbfile03.usc.edu/digitalmeasures/fields/pci/C.%20Kerry%20Fields%20CV.rev.1.15-1.docx,"40,685",3,application/vnd.openxmlformats-officedocument.wordprocessingml.document
https://msbfile03.usc.edu/digitalmeasures/xint/pci/Xin%20Tong_CV_20151111-1.pdf,"40,758",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/palmrose/pci/8405115733-4.pdf,"40,867",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/turrill/pci/RBTCV2014-2.doc,"40,960",0,application/msword
https://msbfile03.usc.edu/digitalmeasures/kallend/pci/Allen_CV-2015%20-2-1.docx,"41,175",0,application/vnd.openxmlformats-officedocument.wordprocessingml.document
https://msbfile03.usc.edu/digitalmeasures/gorbenko/pci/resume_USC_2016-2.pdf,"41,602",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/weinanw/pci/Wang%20Weinan%20CV%202013-2014-1.pdf,"41,660",1,application/pdf
http://archive.constantcontact.com/fs154/1102707526949/archive/1113003563967.html,"41,666",45,text/html
https://msbfile03.usc.edu/digitalmeasures/macinnis/intellcont/good_reviewer03-1.pdf,"41,677",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wtlin/intellcont/Lin%20--%20Business%20Strategy%20and%20Guanxi-1.pdf,"41,756",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/rongqinh/pci/Han%20Rong%20Qing%20CV-1.pdf,"41,811",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/msoliman/pci/curr_cv-4.pdf,"42,125",0,application/pdf
http://archive.constantcontact.com/fs055/1102707526949/archive/1110194853029.html,"42,277",42,text/html
http://classic.marshall.usc.edu/assets/093/17684.doc,"42,496",0,application/msword
https://msbfile03.usc.edu/digitalmeasures/tcumming/intellcont/16774-1.docx,"42,913",0,application/vnd.openxmlformats-officedocument.wordprocessingml.document
http://www.accountingtoday.com/news/tax-practice/sources-of-tax-confusion-77104-1.html,"43,036",96,text/html;
http://www.accountingtoday.com/news/tax-practice/beyond-the-extenders-the-tax-legacy-of-2015-76838-1.html,"43,980",96,text/html;
https://msbfile03.usc.edu/digitalmeasures/doleary/intellcont/REAL%20DW-1.pdf,"44,206",23,application/pdf
http://archive.constantcontact.com/fs055/1102707526949/archive/1109428176768.html,"44,309",54,text/html
http://www-marshall.usc.edu/assets/159/25802.pdf,"44,333",2,application/pdf
http://www.accountingtoday.com/news/tax-practice/irs-gouges-martin-shkreli-with-46-million-tax-lien-77235-1.html,"44,681",97,text/html;
https://msbfile03.usc.edu/digitalmeasures/gerardpo/pci/Jerry%20Power%20CV%202016-1.docx,"45,462",0,application/vnd.openxmlformats-officedocument.wordprocessingml.document
http://www.latimes.com/entertainment/envelope/cotown/la-et-ct-comcast-time-warner-cable-dodgers-channel-20150424-story.html,"46,043",57,text/html;charset=UTF-8
http://www.kalbassociates.com/ISKBio.html,"46,078",55,text/html
https://msbfile03.usc.edu/digitalmeasures/giaquint/pci/Resume%202015-giaq-4-1.doc,"46,080",1,application/msword
https://msbfile03.usc.edu/digitalmeasures/lisacava/intellcont/appraising%20the%20atf%20final-1.pdf,"46,251",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/lee90/pci/Jennifer%20K%20Lee%20CV%20Feb%202015-1.pdf,"46,288",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/doleary/intellcont/Reengineering%20and%20KM-1999-1.pdf,"47,204",0,application/pdf
http://ceo.usc.edu/pdf/Refund_and_Cancellation_Policy.pdf,"47,614",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/revisingTechnological%20Determinism-1.doc,"47,616",1,application/msword
http://www.latimes.com/business/la-fi-la-tech-economy-sidebar-garcetti-20150608-story.html,"47,910",58,text/html;charset=UTF-8
https://msbfile03.usc.edu/digitalmeasures/ylirenko/pci/Helena_Yli-Renko_CV_021715-1.docx,"48,407",0,application/vnd.openxmlformats-officedocument.wordprocessingml.document
https://msbfile03.usc.edu/digitalmeasures/yongxiaw/pci/CV_Yongxiang_Wang-3.pdf,"48,434",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/jpcunnin/pci/vitaecon14-1.doc,"48,640",0,application/msword
https://msbfile03.usc.edu/digitalmeasures/krs/pci/VITA1215-1.docx,"48,803",0,application/vnd.openxmlformats-officedocument.wordprocessingml.document
http://archive.constantcontact.com/fs055/1102707526949/archive/1110836849953.html,"49,116",56,text/html
https://msbfile03.usc.edu/digitalmeasures/dconway/pci/7142583136-1.pdf,"49,611",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/jkarayan/intellcont/Karayan%20Austin%20Enter%20the%20Profession%20NEW%20ACCOUNTANT%20double%20spaced-1.doc,"49,664",1,application/msword
http://www.brainyquote.com/quotes/quotes/r/robertloui130049.html,"50,147",121,text/html;charset=utf-8
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/Adler-Stewardship%20versus%20the%20Market.v6-1.docx,"50,308",0,application/vnd.openxmlformats-officedocument.wordprocessingml.document
http://www.latimes.com/business/la-fi-trump-woes-20150710-story.html,"50,331",66,text/html;charset=UTF-8
http://www.usc.edu/admission/fa/undergraduates/prospective/applying.html,"50,400",177,text/html;
http://www.pe.com/articles/housing-768741-green-center.html,"50,961",80,text/html
https://msbfile03.usc.edu/digitalmeasures/pallavib/pci/Pallavi%20Basu%20CV-1.pdf,"51,336",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/simrohor/pci/vita_2015_December_Short-2.pdf,"51,908",0,application/pdf
http://www.accountingtoday.com/gallery/photos/ready-for-tax-season-76951-1.html,"52,636",105,text/html;
http://www.accountingtoday.com/gallery/photos/tax-alpha-making-the-most-of-rmds-76617-1.html,"52,852",104,text/html;
http://classic.marshall.usc.edu/fbe/faculty.htm,"52,853",90,text/html
https://msbfile03.usc.edu/digitalmeasures/mraj/pci/MedhaRaj_CV_Oct2015-1.pdf,"52,918",0,application/pdf
http://www.ft.com/cms/s/2/a00708b6-df92-11e4-a06a-00144feab7de.html,"52,964",93,text/html;charset=utf-8
https://msbfile03.usc.edu/digitalmeasures/wiltermu/intellcont/Wiltermuth%20and%20Newman-1.docx,"53,210",0,application/vnd.openxmlformats-officedocument.wordprocessingml.document
https://msbfile03.usc.edu/digitalmeasures/jboudrea/pci/boudreau%20john%20vita%20dm%20generated%2001-09-15-1.pdf,"53,223",0,application/pdf
http://www.accountingtoday.com/gallery/photos/most-outrageous-tax-deductions-of-2016-76898-1.html,"53,518",107,text/html;
http://www.accountingtoday.com/papers/untangling-the-intricate-web-of-alternative-fuel-taxes-76982-1.html,"53,566",132,text/html;
http://classic.marshall.usc.edu/assets/159/25865.pdf,"53,768",0,application/pdf
http://www.accountingtoday.com/gallery/photos/top-10-tax-tips-for-farmers-and-ranchers-77242-1.html,"54,004",108,text/html;
http://www.accountingtoday.com/gallery/photos/sources-of-tax-confusion-77103-1.html,"54,077",107,text/html;
http://classic.marshall.usc.edu/assets/164/26420.pdf,"55,166",0,application/pdf
http://www.ilo.org/global/lang--en/index.htm,"55,499",180,text/html;
http://www.latimes.com/entertainment/envelope/cotown/la-et-ct-dodger-channel-sportsnet-la-ratings-20150409-story.html,"55,734",62,text/html;charset=UTF-8
http://www.accountingtoday.com/news/firm-profession/your-staff-has-no-value-unless-77248-1.html,"55,851",101,text/html;
https://msbfile03.usc.edu/digitalmeasures/folkes/pci/FolkesVITA%20Jan%202015-1.docx,"55,879",0,application/vnd.openxmlformats-officedocument.wordprocessingml.document
http://www.accountingtoday.com/news/financial-planning/tax-strategy-scan-the-tax-advantages-of-old-age-77261-1.html,"55,944",97,text/html;
http://www.accountingtoday.com/gallery/photos/the-worst-tax-clients-in-the-world-76487-1.html,"56,012",109,text/html;
http://www.accountingtoday.com/gallery/photos/2016-in-numbers-76586-1.html,"56,060",110,text/html;
http://www.accountingtoday.com/news/tax-practice/art-of-accounting-tax-season-is-supposed-to-get-better-77277-1.html,"56,129",100,text/html;
http://www.accountingtoday.com/gallery/photos/top-stories-in-accounting-in-2015-76788-1.html,"56,197",109,text/html;
https://msbfile03.usc.edu/digitalmeasures/plotts/pci/Plotts_CVOct2015-1.doc,"56,320",0,application/msword
https://msbfile03.usc.edu/digitalmeasures/doleary/intellcont/Green%20Eye%20Shade%20Accountants%20-%20Discussion-1.doc,"56,320",0,application/msword
http://www.accountingtoday.com/gallery/photos/10-ways-to-destroy-the-value-of-a-company-77176-1.html,"56,323",108,text/html;
https://msbfile03.usc.edu/digitalmeasures/elhaddad/pci/Christine%20El-Haddad%20CV%20Jan%2019%202016-1.pdf,"56,628",0,application/pdf
http://www.latimes.com/entertainment/envelope/cotown/la-et-ct-comcast-time-warner-deal-20150424-story.html,"57,021",71,text/html;charset=UTF-8
http://www.accountingtoday.com/news/tax-practice/treasury-updates-model-income-tax-treaty-after-10-years-77281-1.html,"57,257",98,text/html;
http://www.accountingtoday.com/news/tax-practice/tax-fraud-blotter-fitting-false-scenarios-77270-1.html,"57,312",95,text/html;
http://www.accountingtoday.com/news/tax-practice/google-lowered-taxes-by-24-billion-using-european-subsidiaries-77273-1.html,"57,673",95,text/html;
http://archive.constantcontact.com/fs055/1102707526949/archive/1109634319181.html,"57,848",63,text/html
https://msbfile03.usc.edu/digitalmeasures/zapatero/pci/CV_Zapatero-1.pdf,"57,956",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/jyormark/pci/7791420388-1.pdf,"57,960",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/macinnis/intellcont/Learning%20About%20Learning3-1.doc,"58,368",0,application/msword
https://msbfile03.usc.edu/digitalmeasures/yanweizh/pci/Yanwei%20Zhang_CV-1.pdf,"58,483",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/folkes/intellcont/Kamins%20Dreze%20Folkes%202004%20JCR%20Auctions-1.pdf,"58,522",0,application/pdf
http://www.latimes.com/entertainment/envelope/cotown/la-et-ct-dodger-channel-20150425-story.html,"58,643",66,text/html;charset=UTF-8
http://www.accountingtoday.com/gallery/photos/beyond-the-extenders-the-tax-legacy-of-2015-76837-1.html,"58,797",108,text/html;
https://msbfile03.usc.edu/digitalmeasures/cswenson/intellcont/NETS%20Database%20Description2008-1.pdf,"58,837",1,application/pdf
http://www.accountingtoday.com/news/tax-practice/tax-strategies-scan-max-out-benefits-for-student-loan-borrowers-77259-1.html,"58,860",101,text/html;
https://msbfile03.usc.edu/digitalmeasures/pmills/intellcont/Expert%20Commentary%20Mills%20LIKE%20KIND%20EXCHANGES-2.pdf,"59,925",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/ceciljac/pci/CECIL_JACKSON_CVjan2016-1.docx,"60,163",2,application/vnd.openxmlformats-officedocument.wordprocessingml.document
http://www.latimes.com/nation/nationnow/la-na-nn-subway-on-jared-fogle-reports-we-are-shocked-20150707-story.html,"60,313",60,text/html;charset=UTF-8
https://msbfile03.usc.edu/digitalmeasures/dandrews/pci/andrewscv-3.doc,"60,416",0,application/msword
http://www.latimes.com/la-bio-ryan-faughnder-staff.html,"60,617",56,text/html;charset=UTF-8
http://www.accountingtoday.com/authors/michael-cohn-2.html,"61,046",150,text/html;
https://msbfile03.usc.edu/digitalmeasures/fiss/pci/Fiss%20CV%20January%202016-2.docx,"61,279",0,application/vnd.openxmlformats-officedocument.wordprocessingml.document
https://msbfile03.usc.edu/digitalmeasures/durguner/pci/SenaDurguner-CV-4.pdf,"61,341",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wiltermu/pci/CV_Wiltermuth_March15-2.doc,"61,440",0,application/msword
http://www.accountingtoday.com/news/accounting-technology/4-ways-accounting-firms-can-use-cloud-collaboration-to-set-themselves-apart-77267-1.html,"61,445",97,text/html;
http://www.latimes.com/la-bio-meg-james-staff.html,"61,628",57,text/html;charset=UTF-8
https://msbfile03.usc.edu/digitalmeasures/sbonner/pci/VITA%20--%20January%202016-1.doc,"61,952",0,application/msword
http://www.accountingtoday.com/news/tax-practice/ted-cruz-tax-plan-seen-as-aiding-wealthy-and-costing-86-trillion-77265-1.html,"62,336",97,text/html;
https://msbfile03.usc.edu/digitalmeasures/wilsonsw/pci/ZSweeney%20cv-1.pdf,"62,438",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/AMJ%20AdlerJermier-1.pdf,"63,179",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/doleary/intellcont/Virtual%20Organizations%20two%20choice%20problems%20oleary-1.pdf,"63,215",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/rbridges/pci/Robert%20Bridges%202016%20CV-1.pdf,"63,485",0,application/pdf
http://www.accountingtoday.com/news/tax-practice/turbotax-takes-aim-at-smaller-rival-in-fight-for-tax-filers-77272-1.html,"63,651",96,text/html;
http://www.accountingtoday.com/news/tax-practice/irs-urged-to-close-security-vulnerability-in-irs-e-file-pin-page-77254-1.html,"63,661",101,text/html;
http://www.accountingtoday.com/aci/news/accountants-confidence-index-january-2016-77085-1.html,"64,480",144,text/html;
https://msbfile03.usc.edu/digitalmeasures/doleary/intellcont/On%20the%20order%20of%20Knowledge%20sources-Blackboard%20Systems-1.doc,"64,512",0,application/msword
http://www.accountingtoday.com/news/tax-practice/irs-warns-preparers-about-protecting-electronic-filing-ids-77246-1.html,"65,635",100,text/html;
https://msbfile03.usc.edu/digitalmeasures/smallets/pci/Smallets%20Stephanie%20CV-1.pdf,"66,213",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/doleary/intellcont/Belief-1.pdf,"66,321",0,application/pdf
"http://www.latimes.com/entertainment/envelope/cotown/la-et-ct-dodger-channel-20150425-story,amp.html","66,767",30,text/html;charset=UTF-8
https://msbfile03.usc.edu/digitalmeasures/sdurgune/pci/Seda-DurgunerCV-3.pdf,"66,941",0,application/pdf
http://classic.marshall.usc.edu/assets/167/26798.pdf,"67,274",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/jkarayan/pci/Karayan.Vitae.USC-4.doc,"67,584",1,application/msword
https://msbfile03.usc.edu/digitalmeasures/timcampb/pci/1928126146-1.pdf,"68,164",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/pmills/intellcont/LexisNexis%20article-1.pdf,"68,343",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/golrezae/pci/Negin-Golrezaei-CV-long-1.pdf,"68,448",0,application/pdf
http://www.accountingtoday.com/gallery/photos/meet-the-2015-best-midsized-and-large-firms-to-work-for-76767-1.html,"68,720",147,text/html;
http://www.accountingtoday.com/blogs/accounting-tomorrow/aicpa-awards-2014-distinguished-achievement-in-accounting-education-71596-1.html,"68,726",143,text/html;
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/The%20Firm%20as%20a%20Collaborative%20Community-1-2.pdf,"68,759",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/mayzlin/pci/Mayzlin_CV_Janurary_2016-1.pdf,"69,024",0,application/pdf
http://www.rbs0.com/tw.htm,"69,145",7,text/html
http://www.marshall.usc.edu/sites/default/files/PDF/Greif-Curriculum-Handout-for-Undergrads_Fall-2015.pdf,"69,303",0,application/pdf
http://www.accountingtoday.com/news/tax-practice/lawsuit-against-irs-over-ptin-fees-gains-class-action-status-77256-1.html,"69,440",99,text/html;
https://msbfile03.usc.edu/digitalmeasures/ylevi/pci/Yaron%20Levi%20CV-1.pdf,"69,463",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/rlayton/pci/Rose%20Vita%20web-1.pdf,"69,464",0,application/pdf
http://www.marshall.usc.edu/sites/default/files/PDF/USCM_Greif_NVSC%20Flyer_011416_v02.pdf,"69,622",0,application/pdf
http://www.accountingtoday.com/gallery/photos/meet-the-2015-best-small-firms-to-work-for-76752-1.html,"69,941",150,text/html;
https://msbfile03.usc.edu/digitalmeasures/ibrahimi/pci/Resume%20-%20Fatemeh_Ibrahimi_Nazarian-1.pdf,"70,067",0,application/pdf
http://www.usc.edu/schools/business/FBE/JobMarketDocs/CV-YunLing_USC.pdf,"70,904",3,application/pdf
https://msbfile03.usc.edu/digitalmeasures/rcwalker/intellcont/ABC%202007%20proceedings-1.doc,"71,680",0,application/msword
https://msbfile03.usc.edu/digitalmeasures/wakslak/intellcont/darwent%20fujita%20and%20wakslak%20(2010)-1.doc,"72,192",0,application/msword
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/Political%20Economy-1.pdf,"72,824",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/chadkend/pci/CVChadKendall-1.pdf,"74,698",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/jnunes/intellcont/Endowed%20Progress%20Effect-1.pdf,"74,956",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/kahern/pci/Ahern%20cv%20tenure%20nonbold%2020160101-1.pdf,"74,977",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/activity%20theory%20and%20extreme%20events-1.pdf,"75,872",13,application/pdf
http://www.ilo.int/global/about-the-ilo/how-the-ilo-works/international-labour-conference/lang--en/index.htm,"75,987",173,text/html;
https://msbfile03.usc.edu/digitalmeasures/aimrohor/pci/ayse-vita2015-2.pdf,"76,610",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/guangli/pci/CV_GuangLi-3.pdf,"76,702",0,application/pdf
http://classic.marshall.usc.edu/fbe/curriculum/class-schedule.htm,"76,948",25,text/html
https://msbfile03.usc.edu/digitalmeasures/songheek/pci/Kim_CV_2016-1.pdf,"77,135",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/shiatt/pci/CV%20Shon%20Hiatt%202016_1_7c-1.pdf,"77,782",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/doleary/intellcont/Supply_Chain_Processes_and_Relationships_for_Electronic_Commerce-1.doc,"78,336",0,application/msword
https://msbfile03.usc.edu/digitalmeasures/xiaoqiay/pci/CV-Xiaoqian%20Yu-2.pdf,"78,387",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/Creating%20value%20with%20ai-oleary-1.pdf,"78,391",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/sbmednic/pci/MednickCV-7.pdf,"78,452",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/quadrini/pci/VITA-Web-1.pdf,"78,593",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/radchenk/pci/cv_PR_simple-5.pdf,"78,846",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/jnunes/intellcont/License%20to%20Sin-1.pdf,"79,031",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/doleary/intellcont/Merge%20in%20Transit%202000-1.pdf,"79,134",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/rbeatty/pci/Beatty%201%2018%202016%20CV-1.doc,"79,360",0,application/msword
http://www.accountingtoday.com/blogs/debits-credits/news/companies-getting-ready-for-fasbs-leasing-standard-77238-1.html,"79,493",142,text/html;
http://www.sacbee.com/sports/mls/article16087844.html,"80,017",184,text/html;charset=UTF-8
https://msbfile03.usc.edu/digitalmeasures/doleary/intellcont/Game%20Theory%20and%20ERP-1.pdf,"80,073",2,application/pdf
http://grammar.about.com/od/yourwriting/tp/phonyrules.htm,"80,190",129,text/html;
https://msbfile03.usc.edu/digitalmeasures/sarahtow/intellcont/Stephens%20%20Townsend%202013%20Psych%20Inq-1.pdf,"80,257",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/folkes/intellcont/Matta%20Folkes%202005%20JCR%20Stereotypical%20Service-1.pdf,"80,708",0,application/pdf
http://www.huffingtonpost.com/terms.html,"80,890",152,text/html;
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/SMAP-REA-Availability-time-1-2.pdf,"80,917",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wlwood/pci/vita%20wendy%20wood-1.pdf,"81,090",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/ldeangel/pci/1416891598-1.pdf,"81,134",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/mayzlin/intellcont/chevalier_mayzlin06-1.pdf,"81,605",4,application/pdf
https://msbfile03.usc.edu/digitalmeasures/kallend/intellcont/Strategic%20DM%20thru%20Real%20Options-1.pdf,"81,940",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/pmills/intellcont/Special%20Alert%20Mortgage%20Forgiveness%20Act%20Mills-2.pdf,"82,961",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/yling/pci/Yun%20Ling%20CV-1.pdf,"83,341",3,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/ten%20most-1.pdf,"84,048",11,application/pdf
https://msbfile03.usc.edu/digitalmeasures/tknapp/pci/Thomas%20W%20Knapp%20CV%20-1.pdf,"84,159",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/bhambri/pci/Bhambri%20CV%202013-1.pdf,"84,539",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/bps%202013-1.pdf,"84,837",7,application/pdf
https://msbfile03.usc.edu/digitalmeasures/ozbas/pci/CV_Oguzhan_Ozbas-4.pdf,"85,128",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/wiltermu/intellcont/WTN%20Revision%20v4-2.docx,"85,745",2,application/vnd.openxmlformats-officedocument.wordprocessingml.document
https://msbfile03.usc.edu/digitalmeasures/twcallah/pci/Callahan%20CV%20no%20references-1.pdf,"86,132",0,application/pdf
http://www.latimes.com/topic/business/charter-communications-ORCRP003079-topic.html,"86,249",90,text/html;charset=UTF-8
http://classic.marshall.usc.edu/assets/122/21259.pdf,"86,456",0,application/pdf
http://www.latimes.com/topic/arts-culture/mass-media/cox-enterprises-ORCRP004053-topic.html,"86,672",82,text/html;charset=UTF-8
http://public.wsu.edu/~brians/errors/errors.html,"87,407",1740,text/html
https://msbfile03.usc.edu/digitalmeasures/cswenson/intellcont/2012_City%20of%20Los%20Angeles%20Tax%20Reductions-1.pdf,"87,536",1,application/pdf
https://www.usc.edu/admission/undergraduate/docs/AdditionalCourseworkbyMajor.pdf,"87,993",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/comings/pci/Alison%20Comings_CV-1.pdf,"88,634",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/pmills/intellcont/Special%20Tax%20Alert%20Economic%20Stabilization%20Act%202008-1.pdf,"88,711",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/cfrydman/pci/Frydman_CV-3.pdf,"89,148",0,application/pdf
http://www.wsj.com/video/snapchat-ceo-tells-usc-grads-why-he-didnt-sell/EAF6B877-0F7D-4706-AE33-CE99C2E25ECC.html,"89,226",101,text/html;
https://msbfile03.usc.edu/digitalmeasures/cheesema/pci/2492810600-1.pdf,"89,241",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/gareth/pci/resume-5.pdf,"89,522",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/chrystal/pci/chrystal%20cv%20%202014-2.doc,"89,600",0,application/msword
https://msbfile03.usc.edu/digitalmeasures/doleary/intellcont/Internet%20Information%20Systems-1.pdf,"92,116",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/shiingwu/pci/Wang-vita-Jan-2015-1-2.pdf,"92,255",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/fanyingy/pci/CV_YingyingFan-1.pdf,"92,939",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/clennox/intellcont/JEB99-1.pdf,"92,992",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/cswenson/intellcont/EXECUTIVE%20SUMMARY%20TO%20ACCOMPANY%20-%20ChuckAssembly%20Hearing%20(2)-1.pdf,"93,051",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/selove/pci/Matthew_Selove_CV_Sep2014-1.pdf,"93,253",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/kmayer/pci/Mayer%20CV%20January%202016-1.doc,"93,696",1,application/msword
https://msbfile03.usc.edu/digitalmeasures/mvance/pci/Vance_CV_12_15-1.pdf,"93,905",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/kimpeter/pci/Curriculum%20Vitae%20(Peter%20H.%20Kim)%20-%20December%202015-1.doc,"94,208",0,application/msword
https://msbfile03.usc.edu/digitalmeasures/oleary/intellcont/ISI%20citations%20and%20proceedings-from%20journal-1.pdf,"94,672",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/jnunes/intellcont/Incidental%20Prices-1.pdf,"95,005",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/mkrikori/pci/Krikorian%20Mariam%20-%20CV-1.pdf,"95,422",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/on%20Zald-1.pdf,"95,568",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/grandy/pci/Grandy-CV-2016-1.pdf,"95,865",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/amweiss/intellcont/weiss_lurie_macinnis_8_2008-1.pdf,"96,275",1,application/pdf
https://msbfile03.usc.edu/digitalmeasures/tferguso/pci/Resume%20Trudi-1-1-1.pdf,"96,418",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/klpatter/pci/Microsoft%20Word%20-%20CV%20_%20KLP%20_%20OB%20_%2015.docx-1.pdf,"96,500",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/ocamara/pci/Camara_CV-15.pdf,"96,941",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/sungjunp/pci/Pyun%20SungJune%20CV%202013-2014-1.pdf,"97,110",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/deangelo/pci/Harry%20DeAngelo%20Vita%20Jan%202016-1.pdf,"97,237",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/doleary/intellcont/Functional%20Ontology%20Artifacts-1.pdf,"97,280",0,application/pdf
https://msbfile03.usc.edu/digitalmeasures/botaoyan/intellcont/JMR-all_managers_equal_oct_09-1.pdf,"97,552",2,application/pdf
https://msbfile03.usc.edu/digitalmeasures/lharris/intellcont/15%20Market%20Characteristics.003%20r2-1.docx,"97,710",0,application/vnd.openxmlformats-officedocument.wordprocessingml.document
https://msbfile03.usc.edu/digitalmeasures/padler/intellcont/Klein%20v%20Polanyi%20ASQ-1.pdf,"97,916",2,application/pdf
http://classic.marshall.usc.edu/assets/145/24283.pdf,"98,538",0,application/pdf
